DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PKM,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,ABAT,inhibitor
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A4,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A8,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,SLC16A1,
DB00119,Pyruvic acid,small molecule,approved|investigational|nutraceutical,PC,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,TAT,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,SLC7A8,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARSA,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,PAH,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARS2,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,FARSB,
DB00120,Phenylalanine,small molecule,approved|investigational|nutraceutical,TH,binder
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PCCB,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,HLCS,substrate
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,MCCC2,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,ACACB,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,MCCC1,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PC,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,PCCA,cofactor
DB00121,Biotin,small molecule,approved|investigational|nutraceutical,ACACA,cofactor
DB00122,Choline,small molecule,approved|nutraceutical,CHRNA7,
DB00122,Choline,small molecule,approved|nutraceutical,PCYT1B,product of
DB00122,Choline,small molecule,approved|nutraceutical,ACHE,product of
DB00122,Choline,small molecule,approved|nutraceutical,PCYT1A,product of
DB00122,Choline,small molecule,approved|nutraceutical,PLD2,product of
DB00122,Choline,small molecule,approved|nutraceutical,BCHE,product of
DB00122,Choline,small molecule,approved|nutraceutical,PLD1,product of
DB00122,Choline,small molecule,approved|nutraceutical,PHOSPHO1,product of
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A1,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A4,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A3,
DB00123,Lysine,small molecule,approved|nutraceutical,SLC7A2,
DB00123,Lysine,small molecule,approved|nutraceutical,KARS,
DB00125,Arginine,small molecule,investigational|nutraceutical,SLC7A3,
DB00125,Arginine,small molecule,investigational|nutraceutical,AZIN2,
DB00125,Arginine,small molecule,investigational|nutraceutical,ASL,
DB00125,Arginine,small molecule,investigational|nutraceutical,NOS2,
DB00125,Arginine,small molecule,investigational|nutraceutical,SLC7A1,
DB00125,Arginine,small molecule,investigational|nutraceutical,ARG2,
DB00125,Arginine,small molecule,investigational|nutraceutical,SLC7A4,
DB00125,Arginine,small molecule,investigational|nutraceutical,ASS1,
DB00125,Arginine,small molecule,investigational|nutraceutical,NOS3,
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,xylA,substrate
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PHYH,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD3,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,BBOX1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,DBH,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PAM,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P3H3,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P4HA1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,OGFOD1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,OGFOD2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,ALKBH2,activator
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,ALKBH3,activator
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,KDM5D,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,PLOD1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,TMLHE,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,P4HTM,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN1,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN2,cofactor
DB00126,Ascorbic acid,small molecule,approved|nutraceutical,EGLN3,cofactor
DB00127,Spermine,small molecule,experimental|nutraceutical,SMS,ligand
DB00127,Spermine,small molecule,experimental|nutraceutical,SMOX,ligand
DB00127,Spermine,small molecule,experimental|nutraceutical,ODC1,product of
DB00127,Spermine,small molecule,experimental|nutraceutical,CASR,
DB00127,Spermine,small molecule,experimental|nutraceutical,ADRB1,
DB00127,Spermine,small molecule,experimental|nutraceutical,ADRB2,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ADSSL1,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC25A13,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,GOT1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASPA,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASNS,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASS1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ACY1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,GOT2,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,DARS,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC25A12,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASPH,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,PAICS,substrate
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ADSS,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,SLC1A1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,DARS2,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,ASRGL1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,RNASE1,
DB00128,Aspartic acid,small molecule,approved|nutraceutical,LYZ,
DB00129,Ornithine,small molecule,approved|nutraceutical,OAT,
DB00129,Ornithine,small molecule,approved|nutraceutical,OTC,
DB00129,Ornithine,small molecule,approved|nutraceutical,ARG1,
DB00129,Ornithine,small molecule,approved|nutraceutical,OAZ1,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC7A1,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC7A2,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC25A2,
DB00129,Ornithine,small molecule,approved|nutraceutical,ARG2,
DB00129,Ornithine,small molecule,approved|nutraceutical,SLC25A15,
DB00129,Ornithine,small molecule,approved|nutraceutical,GATM,
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,CTPS1,antagonist
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,CTPS1,substrate
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,PPAT,substrate
DB00130,L-Glutamine,small molecule,approved|investigational|nutraceutical,GLUL,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAA1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ADK,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAB1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ACSS2,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PRKAA1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ADCY1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,ACSL1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,CREB1,activator
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PDE4B,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,HINT1,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,PDE4D,product of
DB00131,Adenosine phosphate,small molecule,approved|investigational|nutraceutical|withdrawn,FBP1,antagonist
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,FADS1,ligand
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,FADS2,ligand
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,TRPV1,inhibitor
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARA,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,NR1H4,agonist
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARD,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,PPARG,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,RXRA,
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,ELOVL2,substrate
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,ELOVL5,substrate
DB00132,alpha-Linolenic acid,small molecule,approved|investigational|nutraceutical,SLC8A1,
DB00133,Serine,small molecule,investigational|nutraceutical,CBS,
DB00133,Serine,small molecule,investigational|nutraceutical,SDS,
DB00133,Serine,small molecule,investigational|nutraceutical,SRR,
DB00133,Serine,small molecule,investigational|nutraceutical,SPTLC2,
DB00133,Serine,small molecule,investigational|nutraceutical,SPTLC1,
DB00133,Serine,small molecule,investigational|nutraceutical,SARS,
DB00133,Serine,small molecule,investigational|nutraceutical,AGXT,
DB00134,Methionine,small molecule,approved|nutraceutical,MTRR,product of
DB00134,Methionine,small molecule,approved|nutraceutical,MTR,product of
DB00134,Methionine,small molecule,approved|nutraceutical,METAP2,product of
DB00134,Methionine,small molecule,approved|nutraceutical,BHMT,product of
DB00134,Methionine,small molecule,approved|nutraceutical,BHMT2,product of
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,TH,binder
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,YARS2,
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,YARS,
DB00135,Tyrosine,small molecule,approved|investigational|nutraceutical,TAT,
DB00136,Calcitriol,small molecule,approved|nutraceutical,VDR,agonist
DB00136,Calcitriol,small molecule,approved|nutraceutical,HOXA10,
DB00138,Cystine,small molecule,approved|nutraceutical,SLC7A11,
DB00138,Cystine,small molecule,approved|nutraceutical,CTNS,
DB00139,Succinic acid,small molecule,approved|nutraceutical,ALDH5A1,inhibitor
DB00139,Succinic acid,small molecule,approved|nutraceutical,SUCNR1,
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,RFK,ligand
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,ribC,other
DB00140,Riboflavin,small molecule,approved|investigational|nutraceutical|vet_approved,BLVRB,product of
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,B4GALT1,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,B4GALT4,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGK,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGPA,
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,NAGLU,activator
DB00141,N-Acetylglucosamine,small molecule,approved|investigational|nutraceutical,RENBP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK5,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM7,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRM8,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A7,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,OPLAH,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,PFAS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,BCAT2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2D,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,EPRS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ASNS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUL,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,TAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GGCX,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GCLC,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC1A6,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUD2,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GMPS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,BCAT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ABAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FPGS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ENPEP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2A,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2B,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN2C,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,EARS2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,NADSYN1,product of
DB00142,Glutamic acid,small molecule,approved|nutraceutical,NAGS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,AADAT,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIN3A,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT2,substrate
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GPT2,product of
DB00142,Glutamic acid,small molecule,approved|nutraceutical,AASS,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLS2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,DNPEP,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,SLC7A11,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,CPQ,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,PSAT1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GLUD1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GCLM,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FOLH1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GAD2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GAD1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,FTCD,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIA4,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,ALDH18A1,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK2,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GRIK3,
DB00142,Glutamic acid,small molecule,approved|nutraceutical,GOT1,substrate
