PMCID,Ebola Protein,Interaction,Host Protein
PMC7289892,NP,activate,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,activate,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,NP,control,CCDC92
PMC7289892,NP,affect,BTN3A3
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,VP30,interact,CCDC92
PMC7289892,VP30,activate,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,VP30,interact,CCDC92
PMC7289892,VP30,activate,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,VP30,interact,CCDC92
PMC7289892,VP30,activate,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,VP30,interact,CCDC92
PMC7289892,VP30,activate,CCDC92
PMC7289892,VP30,inhibit,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,mediate,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,impact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,impact,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,interfere,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,interfere,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,interfere,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,interfere,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,express,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,VP30,express,CCDC92
PMC7289892,VP30,express,CCDC92
PMC7289892,L,interact,CCDC92
PMC7289892,L,express,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,associate,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,associate,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,VP30,form,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,involve,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,involve,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,involve,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,activate,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,disrupt,CCDC92
PMC7289892,GP,inhibit,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,VP40,bind,CCDC92
PMC7289892,VP40,interact,CCDC92
PMC7289892,VP40,inhibit,CCDC92
PMC7289892,VP40,transport,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,form,CCDC92
PMC7289892,VP30,bind,CCDC92
PMC7289892,VP30,target,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,express,CCDC92
PMC7289892,NP,mediate,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,express,CCDC92
PMC7289892,NP,mediate,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,NP,express,CCDC92
PMC7289892,NP,mediate,CCDC92
PMC7289892,VP30,form,CCDC92
PMC7289892,NP,interact,CCDC92
PMC7289892,NP,bind,CCDC92
PMC7289892,NP,inhibit,CCDC92
PMC7289892,VP30,express,BTN3A3
PMC7289892,VP30,encode,BTN3A3
PMC7289892,VP30,express,BTN3A3
PMC7289892,VP30,encode,BTN3A3
PMC7289892,GP,express,BTN3A3
PMC7289892,GP,encode,BTN3A3
PMC7289892,GP,express,IFITM3
PMC7289892,GP,mediate,IFITM3
PMC7289892,GP,encode,IFITM3
PMC7289892,GP,control,IFITM3
PMC7289892,GP,signal,PFKFB3
PMC7289892,GP,signal,ODC1
PMC7289892,GP,signal,MAP3K5
PMC7289892,GP,signal,AKT3
PMC7289892,GP,signal,GBP2
PMC7289892,GP,signal,DCP1A
PMC7289892,GP,signal,BTN3A3
PMC7289892,GP,signal,CCDC92
PMC7289892,GP,signal,FLT1
PMC8538763,GP,cleave,furin
PMC8538763,GP,form,furin
PMC8538763,GP,link,furin
PMC8538763,VP30,interact,SET
PMC8538763,VP30,recruit,SET
PMC8538763,VP30,regulate,SET
PMC8538763,VP30,interact,SMYD3
PMC8538763,VP30,recruit,SMYD3
PMC8538763,VP30,regulate,SMYD3
PMC8538763,NP,recruit,NXF1
PMC8538763,NP,transport,NXF1
PMC8538763,NP,facilitate,NXF1
PMC8538763,NP,interact,RUVBL2
PMC8538763,NP,form,RUVBL2
PMC8538763,VP35,interact,PIAS1
PMC8538763,VP35,activate,PIAS1
PMC8538763,VP35,suppress,PIAS1
PMC8538763,GP,cleave,furin
PMC8538763,GP,link,furin
PMC8538763,VP40,activate,GP2
PMC8538763,VP40,stimulate,GP2
PMC8538763,VP40,promote,GP2
PMC8538763,VP40,signal,GP2
PMC8538763,GP,interact,NPC1
PMC8538763,GP,target,NPC1
PMC8538763,VP24,interact,STAT1
PMC8538763,VP24,inhibit,STAT1
PMC8538763,VP24,induce,STAT1
PMC8538763,VP24,translocate,STAT1
PMC8538763,VP24,interact,STAT1
PMC8538763,GP,interact,NPC1
PMC8538763,GP,block,NPC1
PMC8538763,GP,stabilize,NPC1
PMC8538763,GP,mediate,NPC1
PMC8538763,GP,affect,NPC1
PMC8538763,GP,change,NPC1
PMC8538763,GP,target,NPC1
PMC8538763,VP24,activate,GP2
PMC8538763,VP24,change,GP2
PMC8538763,VP24,signal,GP2
PMC4617201,GP,form,GP2
PMC4617201,GP,interact,NPC1
PMC4617201,GP,interact,NPC1
PMC4617201,GP,cleave,NPC1
PMC4617201,GP,interact,NPC1
PMC4617201,GP,cleave,NPC1
PMC4617201,GP,interact,NPC1
PMC4617201,GP,cleave,NPC1
PMC4617201,GP,change,GP2
PMC4617201,GP,interact,NPC1
PMC4617201,GP,target,NPC1
PMC4617201,GP,express,NPC1
PMC4617201,GP,target,NPC1
PMC4617201,GP,trigger,NPC1
PMC4617201,GP,attach,NPC1
PMC4617201,GP,involve,NPC1
PMC4617201,GP,signal,NPC1
PMC4617201,GP,target,NPC1
PMC6249570,GP,neutralize,PRNT
PMC6249570,GP,neutralize,PRNT
PMC6249570,GP,activate,ADNP
PMC6249570,GP,express,ADNP
PMC5589696,GP,form,GP2
PMC5589696,GP,translate,GP2
PMC5589696,GP,interact,GP2
PMC5589696,GP,bind,CLEC4G
PMC5589696,GP,enhance,CLEC4G
PMC5589696,GP,express,Axl
PMC5589696,GP,attach,Axl
PMC5589696,GP,facilitate,Axl
PMC5589696,GP,interact,Tyro3
PMC5589696,GP,cleave,furin
PMC5589696,GP,cleave,GP2
PMC5589696,GP,utilize,NPC1
PMC5589696,VP40,interact,Tsg101
PMC5589696,VP40,form,Tsg101
PMC5589696,VP40,ubiquitinate,Tsg101
PMC5589696,VP40,translocate,Tsg101
PMC5589696,VP40,associate,GP2
PMC5589696,VP40,regulate,GP2
PMC5589696,GP,induce,Tyro3
PMC4432825,GP,inhibit,NPC1
PMC4432825,GP,control,NPC1
PMC4432825,VP24,bind,STAT1
PMC4432825,VP24,inhibit,STAT1
PMC4432825,VP24,prevent,STAT1
PMC4432825,VP24,transport,STAT1
PMC4432825,GP,mediate,NPC1
PMC4432825,VP24,inhibit,STAT1
PMC4432825,VP24,prevent,STAT1
PMC4432825,GP,mediate,NPC1
PMC4632396,GP,replace,furin
PMC4632396,VP40,promote,ACE2
PMC4632396,GP,express,ACE2
PMC4632396,GP,cleave,furin
PMC4632396,GP,express,furin
PMC4632396,GP,activate,furin
PMC7347359,GP,cleave,furin
PMC7347359,GP,bind,NPC1
PMC7347359,GP,mediate,TYRO3
PMC7347359,GP,mediate,Axl
PMC7347359,GP,bind,NPC1
PMC7347359,GP,associate,NPC1
PMC7347359,GP,enhance,NPC1
PMC5558184,VP24,bind,KPNA1
PMC5558184,VP24,impair,KPNA1
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,impair,KPNA5
PMC5558184,VP24,bind,KPNA6
PMC5558184,VP24,impair,KPNA6
PMC5558184,VP24,prevent,STAT1
PMC5558184,VP24,transport,STAT1
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,affect,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,affect,KPNA5
PMC5558184,VP24,change,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,change,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,encode,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,L,stabilize,KPNA5
PMC5558184,L,change,KPNA5
PMC5558184,VP24,involve,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,affect,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,bind,STAT1
PMC5558184,VP24,inhibit,STAT1
PMC5558184,VP24,transport,STAT1
PMC5558184,VP24,signal,STAT1
PMC5558184,VP24,interact,KPNA5
PMC5558184,VP24,form,KPNA5
PMC5558184,VP24,bind,KPNA5
PMC10059137,GP,activate,CTLA4
PMC10059137,GP,inhibit,CTLA4
PMC10059137,GP,express,CTLA4
PMC10059137,GP,enhance,CTLA4
PMC10059137,GP,promote,CTLA4
PMC10059137,GP,target,CTLA4
PMC10059137,GP,activate,CTLA4
PMC10059137,GP,inhibit,CTLA4
PMC10059137,GP,express,CTLA4
PMC10059137,GP,enhance,CTLA4
PMC10059137,GP,promote,CTLA4
PMC10059137,GP,target,CTLA4
PMC10059137,L,bind,GDNF
PMC10059137,L,inhibit,GDNF
PMC10059137,L,express,GDNF
PMC10059137,L,prevent,GDNF
PMC10059137,L,degrade,GDNF
PMC10059137,L,transport,GDNF
PMC10059137,L,aggregate,GDNF
PMC10059137,L,target,GDNF
PMC10059137,L,bind,GDNF
PMC10059137,L,inhibit,GDNF
PMC10059137,L,express,GDNF
PMC10059137,L,prevent,GDNF
PMC10059137,L,degrade,GDNF
PMC10059137,L,transport,GDNF
PMC10059137,L,aggregate,GDNF
PMC10059137,L,target,GDNF
PMC10059137,L,bind,HTT
PMC10059137,L,inhibit,HTT
PMC10059137,L,express,HTT
PMC10059137,L,prevent,HTT
PMC10059137,L,degrade,HTT
PMC10059137,L,transport,HTT
PMC10059137,L,aggregate,HTT
PMC10059137,L,target,HTT
PMC10059137,L,bind,ADA
PMC10059137,L,inhibit,ADA
PMC10059137,L,express,ADA
PMC10059137,L,prevent,ADA
PMC10059137,L,degrade,ADA
PMC10059137,L,transport,ADA
PMC10059137,L,aggregate,ADA
PMC10059137,L,target,ADA
PMC10059137,L,bind,ABCD1
PMC10059137,L,inhibit,ABCD1
PMC10059137,L,express,ABCD1
PMC10059137,L,prevent,ABCD1
PMC10059137,L,degrade,ABCD1
PMC10059137,L,transport,ABCD1
PMC10059137,L,aggregate,ABCD1
PMC10059137,L,target,ABCD1
PMC10059137,L,bind,ADA
PMC10059137,L,inhibit,ADA
PMC10059137,L,express,ADA
PMC10059137,L,prevent,ADA
PMC10059137,L,degrade,ADA
PMC10059137,L,transport,ADA
PMC10059137,L,aggregate,ADA
PMC10059137,L,target,ADA
PMC10059137,L,bind,GDNF
PMC10059137,L,inhibit,GDNF
PMC10059137,L,express,GDNF
PMC10059137,L,prevent,GDNF
PMC10059137,L,degrade,GDNF
PMC10059137,L,transport,GDNF
PMC10059137,L,aggregate,GDNF
PMC10059137,L,target,GDNF
PMC10059137,L,bind,IL2RG
PMC10059137,L,inhibit,IL2RG
PMC10059137,L,express,IL2RG
PMC10059137,L,prevent,IL2RG
PMC10059137,L,degrade,IL2RG
PMC10059137,L,transport,IL2RG
PMC10059137,L,aggregate,IL2RG
PMC10059137,L,target,IL2RG
PMC10059137,L,bind,HTT
PMC10059137,L,inhibit,HTT
PMC10059137,L,express,HTT
PMC10059137,L,prevent,HTT
PMC10059137,L,degrade,HTT
PMC10059137,L,transport,HTT
PMC10059137,L,aggregate,HTT
PMC10059137,L,target,HTT
PMC10059137,L,bind,MeCP2
PMC10059137,L,inhibit,MeCP2
PMC10059137,L,express,MeCP2
PMC10059137,L,prevent,MeCP2
PMC10059137,L,degrade,MeCP2
PMC10059137,L,transport,MeCP2
PMC10059137,L,aggregate,MeCP2
PMC10059137,L,target,MeCP2
PMC10059137,L,bind,HTT
PMC10059137,L,inhibit,HTT
PMC10059137,L,express,HTT
PMC10059137,L,prevent,HTT
PMC10059137,L,degrade,HTT
PMC10059137,L,transport,HTT
PMC10059137,L,aggregate,HTT
PMC10059137,L,target,HTT
PMC10059137,L,bind,PABPN1
PMC10059137,L,inhibit,PABPN1
PMC10059137,L,express,PABPN1
PMC10059137,L,prevent,PABPN1
PMC10059137,L,degrade,PABPN1
PMC10059137,L,transport,PABPN1
PMC10059137,L,aggregate,PABPN1
PMC10059137,L,target,PABPN1
PMC5469273,GP,bind,CXCR4
PMC5469273,GP,interact,CXCR4
PMC5469273,GP,activate,CXCR4
PMC5469273,GP,modulate,CXCR4
PMC5469273,GP,trigger,CXCR4
PMC5469273,GP,signal,CXCR4
PMC5469273,GP,bind,CCR5
PMC5469273,GP,interact,CCR5
PMC5469273,GP,activate,CCR5
PMC5469273,GP,modulate,CCR5
PMC5469273,GP,trigger,CCR5
PMC5469273,GP,signal,CCR5
PMC5469273,L,activate,LIMK1
PMC5469273,L,inhibit,LIMK1
PMC5469273,L,block,LIMK1
PMC5469273,L,activate,LIMK1
PMC5469273,L,inhibit,LIMK1
PMC5469273,L,block,LIMK1
PMC5469273,L,disrupt,LIMK1
PMC5469273,L,involve,LIMK1
PMC5469273,L,disrupt,LIMK1
PMC5469273,L,involve,LIMK1
PMC5469273,L,inhibit,LRRK2
PMC5469273,L,impact,LRRK2
PMC5469273,L,inhibit,FLT3
PMC5469273,L,impact,FLT3
PMC5469273,L,inhibit,ROCK2
PMC5469273,L,impact,ROCK2
PMC9113424,GP,inhibit,CD4
PMC7111589,L,block,vWF
PMC5726015,GP,bind,SPR
PMC5726015,GP,bind,SPR
PMC4819692,GP,translocate,NPC2
PMC4819692,GP,interact,NPC1
PMC4819692,GP,transport,NPC1
PMC4819692,GP,interact,NPC1
PMC4819692,GP,transport,NPC1
PMC4819692,GP,utilize,NPC1
PMC4819692,GP,bind,NPC1
PMC5897007,VP24,induce,ZAP70
PMC5897007,VP24,phosphorylate,ZAP70
PMC5897007,VP24,impair,ZAP70
PMC5897007,VP24,signal,ZAP70
PMC5897007,GP,bind,CD4
PMC5897007,GP,interact,CD4
PMC5897007,GP,activate,CD4
PMC5897007,GP,bind,Myd88
PMC5897007,GP,associate,Myd88
PMC5897007,GP,activate,Myd88
PMC5897007,GP,translocate,Myd88
PMC5897007,GP,transform,Myd88
PMC5897007,GP,bind,MAP3K7
PMC5897007,GP,associate,MAP3K7
PMC5897007,GP,activate,MAP3K7
PMC5897007,GP,translocate,MAP3K7
PMC5897007,GP,transform,MAP3K7
PMC5897007,GP,bind,TRAM1
PMC5897007,GP,associate,TRAM1
PMC5897007,GP,activate,TRAM1
PMC5897007,GP,translocate,TRAM1
PMC5897007,GP,transform,TRAM1
PMC5897007,GP,bind,TBK1
PMC5897007,GP,associate,TBK1
PMC5897007,GP,activate,TBK1
PMC5897007,GP,translocate,TBK1
PMC5897007,GP,transform,TBK1
PMC5897007,GP,bind,IRF3
PMC5897007,GP,associate,IRF3
PMC5897007,GP,activate,IRF3
PMC5897007,GP,translocate,IRF3
PMC5897007,GP,transform,IRF3
PMC8568338,VP40,trigger,HSPA1B
PMC8568338,VP40,transform,HSPA1B
PMC9561183,VP35,target,IFNB1
PMC9561183,VP35,target,CXCL10
PMC9561183,VP24,express,IFNB1
PMC9561183,VP24,signal,IFNB1
PMC9561183,VP24,express,CXCL10
PMC9561183,VP24,signal,CXCL10
PMC9561183,VP35,express,IFNB1
PMC9561183,VP35,signal,IFNB1
PMC9561183,VP35,express,CXCL10
PMC9561183,VP35,signal,CXCL10
PMC9561183,VP35,express,CXCL10
PMC9561183,VP35,signal,CXCL10
PMC10067128,L,express,HR
PMC4753684,GP,encode,CD4
PMC4753684,GP,induce,EHF
PMC4753684,GP,induce,CD4
PMC4753684,GP,switch,CD4
PMC4753684,GP,target,CD4
PMC7106080,VP24,activate,STAT1
PMC7106080,VP24,phosphorylate,STAT1
PMC7106080,VP24,prevent,STAT1
PMC7106080,VP24,interfere,STAT1
PMC7106080,VP24,involve,STAT1
PMC7106080,VP24,signal,STAT1
PMC7106080,VP40,inhibit,STAT1
PMC7106080,VP40,phosphorylate,STAT1
PMC7106080,VP40,mediate,STAT1
PMC7106080,VP40,interfere,STAT1
PMC7106080,VP40,inhibit,STAT2
PMC7106080,VP40,phosphorylate,STAT2
PMC7106080,VP40,mediate,STAT2
PMC7106080,VP40,interfere,STAT2
PMC5380843,VP35,activate,ATM
PMC5380843,VP35,block,ATM
PMC5380843,VP35,promote,ATM
PMC5380843,VP35,activate,ATM
PMC5380843,VP35,block,ATM
PMC5380843,VP35,promote,ATM
PMC5380843,VP35,control,ATM
PMC5380843,VP35,target,ATM
PMC5380843,VP35,control,Top2a
PMC5380843,VP35,phosphorylate,ATM
PMC5380843,VP35,activate,Top2A
PMC5380843,VP35,express,Top2A
PMC5380843,VP35,promote,Top2A
PMC5380843,VP35,bind,cGAS
PMC5380843,VP35,express,cGAS
PMC5380843,VP35,activate,cGAS
PMC5380843,VP35,inhibit,cGAS
PMC5380843,VP35,block,cGAS
PMC5380843,VP35,express,cGAS
PMC5380843,VP35,promote,cGAS
PMC5380843,VP35,signal,cGAS
PMC5380843,VP35,express,cGAS
PMC5380843,VP35,control,cGAS
PMC5380843,VP35,express,cGAS
PMC5380843,VP35,express,ATM
PMC5380843,VP35,inhibit,ATM
PMC5380843,VP35,inhibit,ATM
PMC5380843,VP35,induce,ATM
PMC5380843,VP35,impair,ATM
PMC5380843,VP35,activate,ATM
PMC5380843,VP35,suppress,ATM
PMC5380843,VP35,block,ATM
PMC5380843,VP35,activate,TBK1
PMC5380843,VP35,affect,TBK1
PMC5380843,VP35,impair,TBK1
PMC5380843,VP35,bind,TBK1
PMC5380843,VP35,activate,TBK1
PMC5380843,VP35,inhibit,TBK1
PMC5380843,VP35,impair,TBK1
PMC5380843,VP35,signal,TBK1
PMC5380843,VP35,trigger,ATM
PMC4415789,GP,associate,GP2
PMC4415789,GP,form,GP2
PMC4415789,GP,form,GP2
PMC4415789,GP,associate,GP2
PMC4415789,GP,target,GP2
PMC4415789,GP,bind,NPC1
PMC4415789,GP,trigger,NPC1
PMC4415789,GP,target,NPC1
PMC4415789,GP,interact,NPC1
PMC4415789,GP,trigger,NPC1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK2
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,enhance,SRPK1
PMC7042693,VP30,regulate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,phosphorylate,RIOK2
PMC7042693,VP30,express,RIOK2
PMC7042693,VP30,phosphorylate,SRPK2
PMC7042693,VP30,express,SRPK2
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,control,SRPK1
PMC7042693,VP30,express,RIOK2
PMC7042693,VP30,control,RIOK2
PMC7042693,VP30,express,SRPK2
PMC7042693,VP30,control,SRPK2
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,replace,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK2
PMC7042693,VP30,phosphorylate,RIOK2
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK2
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,form,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,form,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,regulate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,encode,SRPK1
PMC7042693,VP30,encode,SRPK1
PMC7042693,VP30,control,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,control,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,control,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,promote,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,regulate,SRPK1
PMC7042693,VP30,target,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,dephosphorylate,SRPK1
PMC7042693,VP30,modulate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,impair,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,encode,SRPK1
PMC7042693,VP30,signal,SRPK1
PMC7042693,VP30,encode,SRPK1
PMC7042693,VP30,recognize,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,replace,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,replace,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,express,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,impair,SRPK1
PMC7042693,VP30,signal,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,recognize,SRPK1
PMC7042693,VP30,activate,SRPK1
PMC7042693,VP30,inhibit,SRPK1
PMC7042693,VP30,regulate,SRPK1
PMC7042693,VP30,involve,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,phosphorylate,SRPK2
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,interact,SRPK1
PMC7042693,VP30,recruit,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,enable,SRPK1
PMC7042693,VP30,phosphorylate,SRPK1
PMC7042693,VP30,express,SRPK1
PMC11014611,GP,bind,NPC1
PMC11014611,GP,activate,NPC1
PMC11014611,GP,cleave,NPC1
PMC11014611,GP,form,NPC1
PMC11014611,GP,bind,CTSB
PMC11014611,GP,regulate,CTSB
PMC11014611,GP,bind,CTSL
PMC11014611,GP,regulate,CTSL
PMC11014611,GP,bind,NPC1
PMC11014611,GP,regulate,NPC1
PMC11014611,GP,bind,SPNS1
PMC11014611,GP,regulate,SPNS1
PMC11014611,GP,bind,UVRAG
PMC11014611,GP,regulate,UVRAG
PMC11014611,GP,bind,PIKFYVE
PMC11014611,GP,regulate,PIKFYVE
PMC11014611,GP,bind,FIG4
PMC11014611,GP,regulate,FIG4
PMC11014611,GP,bind,EXT1
PMC11014611,GP,regulate,EXT1
PMC11014611,VP40,interact,PIK3C3
PMC11014611,VP40,express,PIK3C3
PMC11014611,VP40,attach,PIK3C3
PMC11014611,VP40,involve,PIK3C3
PMC11014611,VP40,regulate,PIK3C3
PMC11014611,VP40,interact,TIMM10
PMC11014611,VP40,express,TIMM10
PMC11014611,VP40,attach,TIMM10
PMC11014611,VP40,involve,TIMM10
PMC11014611,VP40,regulate,TIMM10
PMC11014611,VP40,interact,MMS19
PMC11014611,VP40,express,MMS19
PMC11014611,VP40,attach,MMS19
PMC11014611,VP40,involve,MMS19
PMC11014611,VP40,regulate,MMS19
PMC11014611,VP40,interact,CIAO2B
PMC11014611,VP40,express,CIAO2B
PMC11014611,VP40,attach,CIAO2B
PMC11014611,VP40,involve,CIAO2B
PMC11014611,VP40,regulate,CIAO2B
PMC11014611,VP40,interact,UGDH
PMC11014611,VP40,express,UGDH
PMC11014611,VP40,attach,UGDH
PMC11014611,VP40,involve,UGDH
PMC11014611,VP40,regulate,UGDH
